"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
25666,0,0,0,0,0,0,0,20260523,20261212
25667,0,0,0,0,0,0,0,20260523,20261212
25668,0,0,0,0,0,0,0,20260523,20261212
25669,0,0,0,0,0,0,0,20260523,20261212
25670,0,0,0,0,0,0,0,20260523,20261212
25671,0,0,0,0,0,0,0,20260523,20261212
25672,0,0,0,0,0,0,0,20260523,20261212
25673,0,0,0,0,0,1,1,20260523,20261212
25674,0,0,0,0,0,0,1,20260523,20261212
25675,1,1,1,1,1,0,0,20260523,20261212
25676,1,1,1,1,1,1,1,20260523,20261212
25677,0,0,0,0,0,0,0,20260523,20261212
25678,0,0,0,0,0,0,0,20260523,20261212
25679,0,0,0,0,0,0,0,20260523,20261212
25680,0,0,0,0,0,0,0,20260523,20261212
25681,0,0,0,0,0,0,0,20260523,20261212
25682,0,0,0,0,0,0,0,20260523,20261212
25683,0,0,0,0,0,0,0,20260523,20261212
25684,0,0,0,0,0,0,0,20260523,20261212
25685,0,0,0,0,0,0,0,20260523,20261212
25686,0,0,0,0,0,0,0,20260523,20261212
25687,1,1,1,1,1,0,0,20260523,20261212
25688,1,1,1,1,1,1,0,20260523,20261212
25689,1,1,1,1,1,1,0,20260523,20261212
25690,1,1,1,1,1,0,0,20260523,20261212
25691,0,0,0,0,0,1,1,20260523,20261212
25692,1,1,1,1,1,0,0,20260523,20261212
25693,0,0,0,0,0,0,0,20260523,20261212
25694,0,0,0,0,0,0,0,20260523,20261212
25695,1,1,1,1,1,1,0,20260523,20261212
25696,0,0,0,0,0,0,0,20260523,20261212
25697,0,0,0,0,0,0,0,20260523,20261212
25698,0,0,0,0,0,0,0,20260523,20261212
25699,0,0,0,0,0,0,0,20260523,20261212
25700,1,1,1,1,0,0,1,20260523,20261212
25701,0,0,0,0,0,1,0,20260523,20261212
25702,1,1,1,1,1,1,0,20260523,20261212
25703,0,0,0,0,0,0,0,20260523,20261212
25704,0,0,0,0,0,0,0,20260523,20261212
25705,0,0,0,0,0,0,0,20260523,20261212
25706,0,0,0,0,0,0,0,20260523,20261212
25707,1,1,1,1,1,0,0,20260523,20261212
25708,1,1,1,1,1,1,0,20260523,20261212
25709,0,0,0,0,0,1,0,20260523,20261212
25710,1,1,1,1,1,1,1,20260523,20261212
25711,0,0,0,0,0,0,1,20260523,20261212
25712,0,0,0,0,0,0,1,20260523,20261212
25713,0,0,0,0,0,1,1,20260523,20261212
25714,0,0,0,0,0,1,1,20260523,20261212
25715,0,0,0,0,0,1,1,20260523,20261212
25716,1,1,1,1,1,1,1,20260523,20261212
25717,0,0,0,0,0,0,1,20260523,20261212
25718,0,0,0,0,0,0,1,20260523,20261212
25719,0,0,0,0,0,1,1,20260523,20261212
25720,0,0,0,0,0,1,1,20260523,20261212
25721,1,1,1,1,1,0,1,20260523,20261212
25722,0,0,0,0,0,0,0,20260523,20261212
25723,0,0,0,0,0,0,0,20260523,20261212
25724,0,0,0,0,0,0,0,20260523,20261212
25725,0,0,0,0,0,0,0,20260523,20261212
25726,0,0,0,0,0,0,0,20260523,20261212
25727,0,0,0,0,0,0,0,20260523,20261212
25728,1,1,1,1,1,0,0,20260523,20261212
25729,1,1,1,1,1,1,1,20260523,20261212
25730,1,1,1,1,1,1,0,20260523,20261212
25731,0,0,0,0,0,1,1,20260523,20261212
25732,1,1,1,1,1,0,0,20260523,20261212
25733,1,1,1,1,1,1,1,20260523,20261212
25734,0,0,0,0,0,0,0,20260523,20261212
25735,0,0,0,0,0,1,0,20260523,20261212
25736,0,0,0,0,0,1,1,20260523,20261212
25737,1,1,1,1,1,1,0,20260523,20261212
25738,0,0,0,0,0,0,1,20260523,20261212
25739,1,1,1,1,1,0,0,20260523,20261212
25740,0,0,0,0,0,1,1,20260523,20261212
25741,1,1,1,1,1,1,1,20260523,20261212
25742,0,0,0,0,0,0,0,20260523,20261212
25743,1,1,1,1,1,1,0,20260523,20261212
25744,1,1,1,1,1,0,1,20260523,20261212
25745,1,1,1,1,1,0,0,20260523,20261212
25746,1,1,1,1,1,0,0,20260523,20261212
25747,1,1,1,1,1,0,0,20260523,20261212
25748,0,0,0,0,0,0,0,20260523,20261212
25749,1,1,1,1,1,0,0,20260523,20261212
25750,0,0,0,0,0,1,1,20260523,20261212
25751,1,1,1,1,1,1,1,20260523,20261212
25752,0,0,0,0,0,0,0,20260523,20261212
25753,1,1,1,1,1,0,0,20260523,20261212
25754,0,0,0,0,0,0,0,20260523,20261212
25755,1,1,1,1,1,0,0,20260523,20261212
25756,0,0,0,0,0,0,0,20260523,20261212
25757,1,1,1,1,1,0,0,20260523,20261212
25758,1,1,1,1,1,0,0,20260523,20261212
25759,1,1,1,1,1,1,1,20260523,20261212
25760,1,1,1,1,1,0,0,20260523,20261212
25761,1,1,1,1,1,1,1,20260523,20261212
25762,1,1,1,1,1,0,0,20260523,20261212
25763,1,1,1,1,1,0,0,20260523,20261212
25764,1,1,1,1,1,0,0,20260523,20261212
25765,1,1,1,1,1,0,0,20260523,20261212
25766,0,0,0,0,0,1,0,20260523,20261212
25767,0,0,0,0,0,0,0,20260523,20261212
25768,0,0,0,0,0,0,0,20260523,20261212
25769,1,1,1,1,1,0,0,20260523,20261212
25770,0,0,0,0,0,0,0,20260523,20261212
25771,1,1,1,0,0,0,0,20260523,20261212
25772,1,0,1,0,1,0,0,20260523,20261212
25773,0,1,0,1,0,0,0,20260523,20261212
25774,0,0,1,1,0,0,0,20260523,20261212
25775,1,1,0,0,1,0,0,20260523,20261212
25776,0,0,0,0,0,0,0,20260523,20261212
25777,0,0,0,0,0,0,0,20260523,20261212
25778,0,1,0,0,1,0,0,20260523,20261212
25779,0,0,0,0,0,0,0,20260523,20261212
25780,1,1,1,1,1,0,0,20260523,20261212
25781,0,0,0,0,0,0,0,20260523,20261212
25782,0,0,0,0,0,0,0,20260523,20261212
25783,1,1,1,1,1,0,0,20260523,20261212
25784,0,0,0,0,0,0,0,20260523,20261212
25785,1,1,1,0,0,0,0,20260523,20261212
25786,0,0,0,0,0,0,0,20260523,20261212
25787,0,0,0,1,1,0,0,20260523,20261212
25788,0,0,0,0,0,0,0,20260523,20261212
25789,0,0,0,0,0,0,0,20260523,20261212
25790,1,1,1,1,1,0,0,20260523,20261212
25791,1,1,1,1,1,0,0,20260523,20261212
25792,0,0,0,0,0,0,0,20260523,20261212
25793,0,0,0,0,0,0,0,20260523,20261212
25794,0,0,0,0,0,0,0,20260523,20261212
25795,0,0,0,0,0,0,0,20260523,20261212
25796,1,0,1,0,0,0,0,20260523,20261212
25797,0,1,0,1,0,0,0,20260523,20261212
25798,1,0,1,0,1,0,0,20260523,20261212
25799,0,0,0,0,0,0,0,20260523,20261212
25800,1,0,1,0,1,0,0,20260523,20261212
25801,0,0,0,0,0,0,0,20260523,20261212
25802,0,0,0,0,0,0,0,20260523,20261212
25803,0,0,0,0,1,0,0,20260523,20261212
25804,0,0,0,0,0,0,0,20260523,20261212
25805,1,1,1,1,0,0,0,20260523,20261212
25806,1,0,0,0,1,0,0,20260523,20261212
25807,0,0,1,0,0,0,0,20260523,20261212
25808,0,0,0,0,0,0,0,20260523,20261212
25809,0,0,0,1,0,0,0,20260523,20261212
25810,0,1,1,0,0,0,0,20260523,20261212
25811,1,0,1,0,0,0,0,20260523,20261212
25812,0,1,0,1,1,0,0,20260523,20261212
25813,0,0,0,0,0,0,0,20260523,20261212
25814,1,1,1,1,1,0,0,20260523,20261212
25815,1,1,1,1,1,0,0,20260523,20261212
25816,0,0,0,0,0,0,0,20260523,20261212
25817,1,1,0,0,0,0,0,20260523,20261212
25818,0,0,0,0,0,0,0,20260523,20261212
25819,1,1,1,1,1,0,0,20260523,20261212
25820,0,0,0,0,0,0,0,20260523,20261212
25821,1,1,1,1,1,0,0,20260523,20261212
25822,1,1,0,0,1,0,0,20260523,20261212
25823,0,0,1,1,0,0,0,20260523,20261212
25824,0,0,0,0,0,0,0,20260523,20261212
25825,0,0,0,0,0,0,0,20260523,20261212
25826,0,0,0,0,0,0,0,20260523,20261212
25827,0,0,0,0,0,0,0,20260523,20261212
25828,0,0,0,0,0,0,0,20260523,20261212
25829,0,0,0,0,0,0,0,20260523,20261212
25830,0,0,0,0,0,0,0,20260523,20261212
25831,0,0,0,0,0,0,0,20260523,20261212
25832,0,0,0,0,0,0,0,20260523,20261212
25833,0,0,0,0,0,0,0,20260523,20261212
25834,0,0,0,0,0,0,0,20260523,20261212
25835,0,0,0,0,0,0,0,20260523,20261212
25836,0,0,0,0,0,0,0,20260523,20261212
25837,0,0,0,0,0,0,0,20260523,20261212
25838,0,0,0,0,0,0,0,20260523,20261212
25839,0,0,0,0,0,0,0,20260523,20261212
25840,0,0,0,0,1,0,0,20260523,20261212
25841,1,1,1,1,1,1,0,20260523,20261212
25842,0,0,0,0,0,0,0,20260523,20261212
25843,1,1,1,1,1,0,0,20260523,20261212
25844,1,1,1,1,1,1,0,20260523,20261212
25845,0,0,0,0,0,1,0,20260523,20261212
25846,0,0,0,0,1,0,0,20260523,20261212
25847,0,0,0,0,0,0,0,20260523,20261212
25848,0,0,0,0,0,0,0,20260523,20261212
25849,0,0,0,0,0,0,0,20260523,20261212
25850,0,0,0,0,0,0,0,20260523,20261212
25851,0,0,0,0,0,0,0,20260523,20261212
25852,0,0,0,0,0,0,0,20260523,20261212
25853,0,0,0,0,0,0,0,20260523,20261212
25854,1,1,1,1,1,0,0,20260523,20261212
25855,0,0,0,0,0,0,0,20260523,20261212
25856,1,1,0,0,0,0,0,20260523,20261212
25857,1,1,1,1,1,0,0,20260523,20261212
25858,0,0,0,0,0,0,0,20260523,20261212
25859,0,0,0,0,1,1,0,20260523,20261212
25860,1,1,1,1,0,0,0,20260523,20261212
25861,1,1,1,1,1,0,0,20260523,20261212
25862,0,1,1,0,1,0,0,20260523,20261212
25863,0,0,0,0,0,0,0,20260523,20261212
25864,0,0,0,0,0,1,0,20260523,20261212
25865,0,1,1,0,0,0,0,20260523,20261212
25866,0,0,0,0,0,0,0,20260523,20261212
25867,0,0,0,0,0,0,0,20260523,20261212
25868,0,0,0,0,0,0,0,20260523,20261212
25869,0,0,0,0,0,0,0,20260523,20261212
25870,0,0,0,0,0,1,1,20260523,20261212
25871,1,1,1,1,1,0,0,20260523,20261212
25872,1,1,1,1,1,0,0,20260523,20261212
25873,1,1,1,1,1,0,0,20260523,20261212
25874,1,1,1,1,1,0,0,20260523,20261212
25875,0,0,0,0,0,0,0,20260523,20261212
25876,1,1,1,1,1,0,0,20260523,20261212
25877,0,0,0,0,0,0,0,20260523,20261212
25878,1,1,1,1,1,1,0,20260523,20261212
25879,0,0,0,0,0,0,0,20260523,20261212
25880,0,0,0,0,1,1,0,20260523,20261212
25881,0,0,0,0,1,0,0,20260523,20261212
25882,0,0,0,0,0,0,0,20260523,20261212
25883,0,0,0,0,0,0,0,20260523,20261212
25884,0,1,1,1,0,0,0,20260523,20261212
25885,0,0,0,0,0,0,0,20260523,20261212
25886,1,1,1,1,0,0,0,20260523,20261212
25887,1,1,1,1,1,1,0,20260523,20261212
25888,1,1,1,1,1,0,0,20260523,20261212
25889,0,0,0,0,1,1,0,20260523,20261212
25890,0,0,0,0,0,0,0,20260523,20261212
25891,1,1,1,1,1,1,0,20260523,20261212
25892,0,0,0,0,0,0,1,20260523,20261212
25893,0,0,0,0,0,1,1,20260523,20261212
25894,0,0,0,0,1,1,0,20260523,20261212
25895,1,1,1,1,1,1,1,20260523,20261212
25896,1,1,1,1,1,1,0,20260523,20261212
25897,0,0,0,0,0,0,0,20260523,20261212
25898,0,0,0,0,0,1,0,20260523,20261212
25899,1,1,1,1,1,0,1,20260523,20261212
25900,0,0,0,0,0,0,0,20260523,20261212
25901,0,0,0,0,0,0,0,20260523,20261212
25902,0,0,0,0,0,0,0,20260523,20261212
25903,0,0,0,0,0,0,0,20260523,20261212
25904,0,0,0,0,0,0,0,20260523,20261212
25905,0,0,0,0,0,0,0,20260523,20261212
25906,0,0,0,0,0,0,0,20260523,20261212
25907,0,0,0,0,0,0,0,20260523,20261212
25908,0,0,0,0,0,0,1,20260523,20261212
25909,0,0,0,0,0,0,0,20260523,20261212
25910,0,0,1,0,0,0,0,20260523,20261212
25911,0,0,0,0,0,1,0,20260523,20261212
25912,0,0,0,0,0,0,0,20260523,20261212
25913,0,0,0,0,0,0,0,20260523,20261212
25914,0,0,0,0,0,1,1,20260523,20261212
25915,0,1,0,0,1,0,0,20260523,20261212
25916,1,1,1,0,0,0,0,20260523,20261212
25917,1,1,1,1,1,0,0,20260523,20261212
25918,0,0,0,0,0,0,1,20260523,20261212
25919,0,0,0,0,0,1,0,20260523,20261212
25920,0,0,0,0,0,0,1,20260523,20261212
25921,0,0,0,0,0,0,0,20260523,20261212
25922,1,1,1,1,1,1,0,20260523,20261212
25923,0,0,0,0,0,1,0,20260523,20261212
25924,0,0,0,0,0,0,1,20260523,20261212
25925,0,0,0,0,0,1,1,20260523,20261212
25926,1,1,1,1,1,1,1,20260523,20261212
25927,1,1,1,1,1,1,0,20260523,20261212
25928,1,1,1,1,1,1,1,20260523,20261212
25929,0,0,0,0,0,1,1,20260523,20261212
25930,0,0,0,0,0,0,0,20260523,20261212
25931,1,1,1,1,1,0,0,20260523,20261212
25932,1,1,1,1,1,0,0,20260523,20261212
25933,0,0,0,0,0,0,1,20260523,20261212
25934,0,0,0,0,1,0,0,20260523,20261212
25935,0,0,0,0,0,1,0,20260523,20261212
25936,0,0,0,0,0,1,0,20260523,20261212
25937,0,0,0,0,1,0,0,20260523,20261212
25938,1,1,1,1,1,0,0,20260523,20261212
25939,1,1,1,1,1,0,0,20260523,20261212
25940,1,1,1,1,1,0,0,20260523,20261212
25941,0,0,0,0,0,0,0,20260523,20261212
25942,1,1,0,1,0,0,0,20260523,20261212
25943,0,0,0,1,1,0,0,20260523,20261212
25944,0,0,0,0,0,0,0,20260523,20261212
25945,0,0,0,0,0,0,1,20260523,20261212
25946,0,0,0,0,0,0,0,20260523,20261212
25947,0,0,0,0,0,0,0,20260523,20261212
25948,0,0,1,0,1,0,0,20260523,20261212
25949,1,1,0,1,0,0,0,20260523,20261212
25950,0,1,0,1,0,0,0,20260523,20261212
25951,0,0,0,0,0,0,0,20260523,20261212
25952,0,0,0,0,0,0,0,20260523,20261212
25953,0,1,0,1,1,0,0,20260523,20261212
25954,1,1,1,1,1,0,0,20260523,20261212
25955,0,0,0,0,0,0,0,20260523,20261212
25956,0,0,0,0,0,0,1,20260523,20261212
25957,0,0,0,0,0,1,1,20260523,20261212
25958,0,0,0,0,0,1,1,20260523,20261212
25959,1,1,1,1,1,0,0,20260523,20261212
25960,0,0,0,0,0,0,0,20260523,20261212
25961,0,0,0,0,0,0,0,20260523,20261212
25962,0,0,0,0,0,0,1,20260523,20261212
25963,0,1,0,1,0,0,0,20260523,20261212
25964,1,1,1,1,1,0,0,20260523,20261212
25965,0,0,1,0,0,1,0,20260523,20261212
25966,1,1,1,1,1,0,0,20260523,20261212
25967,1,1,1,1,0,0,0,20260523,20261212
25968,1,1,1,1,0,0,0,20260523,20261212
25969,0,0,0,0,0,0,0,20260523,20261212
25970,0,1,0,1,0,0,0,20260523,20261212
25971,0,0,0,0,0,0,0,20260523,20261212
25972,1,1,1,1,1,0,0,20260523,20261212
25973,1,0,0,0,1,0,0,20260523,20261212
25974,1,0,1,0,1,0,0,20260523,20261212
25975,1,1,1,1,1,1,1,20260523,20261212
25976,0,1,1,1,1,1,0,20260523,20261212
25977,1,1,1,1,1,0,1,20260523,20261212
25978,0,0,0,0,0,0,0,20260523,20261212
25979,0,0,0,0,0,0,0,20260523,20261212
25980,0,0,0,0,0,1,1,20260523,20261212
25981,0,0,0,0,0,0,0,20260523,20261212
25982,0,0,0,0,0,0,0,20260523,20261212
25983,0,0,0,0,0,0,0,20260523,20261212
25984,0,0,0,0,0,0,0,20260523,20261212
25985,1,1,1,1,1,1,0,20260523,20261212
25986,0,0,0,0,0,0,1,20260523,20261212
25987,0,0,0,0,0,1,0,20260523,20261212
25988,0,0,0,0,0,1,0,20260523,20261212
25989,1,1,1,1,1,1,0,20260523,20261212
25990,1,0,0,1,0,0,0,20260523,20261212
25991,0,0,0,0,0,0,0,20260523,20261212
25992,0,0,0,0,0,0,0,20260523,20261212
25993,1,1,1,1,1,1,0,20260523,20261212
25994,0,0,0,0,0,0,0,20260523,20261212
25995,0,0,0,0,0,0,0,20260523,20261212
25996,0,0,0,0,0,0,1,20260523,20261212
25997,0,0,0,0,0,0,0,20260523,20261212
25998,0,0,0,0,0,1,0,20260523,20261212
25999,0,0,0,0,0,0,0,20260523,20261212
26000,1,1,1,1,1,0,1,20260523,20261212
26001,0,0,0,0,0,0,1,20260523,20261212
26002,0,0,0,0,0,0,0,20260523,20261212
26003,0,0,0,0,0,0,0,20260523,20261212
26004,0,0,0,0,0,1,0,20260523,20261212
26005,0,0,0,0,0,1,0,20260523,20261212
26006,0,0,0,0,0,0,0,20260523,20261212
26007,0,0,0,0,0,1,0,20260523,20261212
26008,0,0,0,0,0,0,0,20260523,20261212
26009,1,1,1,0,0,0,0,20260523,20261212
26010,0,0,0,0,0,0,0,20260523,20261212
26011,1,1,1,1,1,0,0,20260523,20261212
26012,0,0,0,0,0,0,0,20260523,20261212
26013,0,0,0,0,0,0,0,20260523,20261212
26014,1,1,1,1,0,0,0,20260523,20261212
26015,0,0,0,0,0,0,0,20260523,20261212
26016,0,0,0,0,0,0,0,20260523,20261212
26017,1,1,1,1,1,0,0,20260523,20261212
26018,0,0,0,0,0,1,0,20260523,20261212
26019,0,0,0,0,0,0,1,20260523,20261212
26020,1,0,1,1,1,0,0,20260523,20261212
26021,0,1,0,0,0,0,0,20260523,20261212
26022,1,0,0,0,1,0,0,20260523,20261212
26023,0,1,1,1,0,0,0,20260523,20261212
26024,0,0,0,0,0,1,0,20260523,20261212
26025,0,0,1,0,1,0,0,20260523,20261212
26026,1,1,0,1,0,0,0,20260523,20261212
26027,0,0,0,0,0,0,0,20260523,20261212
26028,0,0,0,0,1,1,1,20260523,20261212
26029,0,0,0,0,0,0,0,20260523,20261212
26030,0,0,0,0,0,0,0,20260523,20261212
26031,0,0,0,0,1,1,1,20260523,20261212
26032,1,1,1,1,1,0,0,20260523,20261212
26033,0,0,0,0,0,0,0,20260523,20261212
26034,0,1,1,1,1,0,0,20260523,20261212
26035,1,1,1,1,1,0,0,20260523,20261212
26036,0,0,0,0,1,0,0,20260523,20261212
26037,1,1,1,1,1,0,0,20260523,20261212
26038,1,1,1,1,0,0,0,20260523,20261212
26039,0,0,0,0,0,1,0,20260523,20261212
26040,0,0,0,0,0,0,1,20260523,20261212
26041,1,1,1,1,1,0,0,20260523,20261212
26042,1,1,1,1,0,0,0,20260523,20261212
26043,0,0,0,0,1,0,0,20260523,20261212
26044,1,1,1,1,1,0,0,20260523,20261212
26045,0,0,0,0,0,1,0,20260523,20261212
26046,0,0,0,0,0,0,1,20260523,20261212
26047,1,1,1,1,1,0,0,20260523,20261212
26048,1,1,1,1,1,0,0,20260523,20261212
26049,1,1,1,1,1,0,0,20260523,20261212
26050,0,0,0,0,0,0,0,20260523,20261212
26051,1,1,1,1,1,0,0,20260523,20261212
26052,1,1,1,1,1,0,0,20260523,20261212
26053,0,0,0,0,0,0,0,20260523,20261212
26054,0,1,1,1,1,0,0,20260523,20261212
26055,1,1,1,1,1,0,0,20260523,20261212
26056,0,1,1,1,1,0,0,20260523,20261212
26057,1,1,1,1,1,0,0,20260523,20261212
26058,0,0,0,0,0,1,0,20260523,20261212
26059,0,0,0,0,1,0,0,20260523,20261212
26060,0,0,0,0,0,0,1,20260523,20261212
26061,0,0,0,0,1,0,0,20260523,20261212
26062,1,1,1,1,0,0,0,20260523,20261212
26063,1,0,1,1,0,0,0,20260523,20261212
26064,0,0,0,0,0,0,0,20260523,20261212
26065,0,0,0,0,0,0,0,20260523,20261212
26066,0,0,1,1,0,0,0,20260523,20261212
26067,1,1,1,1,1,0,0,20260523,20261212
26068,0,0,1,1,1,0,0,20260523,20261212
26069,0,0,1,1,0,0,0,20260523,20261212
26070,0,0,0,0,0,1,0,20260523,20261212
26071,0,1,0,1,0,0,0,20260523,20261212
26072,0,0,0,0,0,0,1,20260523,20261212
26073,0,0,0,0,1,0,0,20260523,20261212
26074,0,0,1,0,0,0,0,20260523,20261212
26075,0,1,1,1,0,0,0,20260523,20261212
26076,0,0,0,0,0,0,0,20260523,20261212
26077,1,1,1,1,0,0,0,20260523,20261212
26078,1,0,1,0,1,0,0,20260523,20261212
26079,0,1,0,0,0,0,0,20260523,20261212
26080,1,0,0,0,0,0,0,20260523,20261212
26081,1,1,1,1,0,0,0,20260523,20261212
26082,1,1,1,1,0,0,0,20260523,20261212
26083,0,0,0,0,1,0,0,20260523,20261212
26084,1,1,1,1,0,0,0,20260523,20261212
26085,0,0,0,0,0,0,0,20260523,20261212
26086,0,0,0,0,1,0,0,20260523,20261212
26087,0,0,0,0,0,1,0,20260523,20261212
26088,1,1,1,1,1,0,0,20260523,20261212
26089,0,0,0,0,0,1,0,20260523,20261212
26090,0,0,0,0,0,0,1,20260523,20261212
26091,0,0,0,0,0,0,0,20260523,20261212
26092,0,0,0,0,0,0,0,20260523,20261212
26093,0,0,0,0,1,0,0,20260523,20261212
26094,0,0,0,0,0,0,0,20260523,20261212
26095,1,1,1,1,1,0,0,20260523,20261212
26096,1,1,1,1,0,0,0,20260523,20261212
26097,0,0,0,0,0,0,0,20260523,20261212
26098,0,0,0,0,0,0,0,20260523,20261212
26099,1,1,1,1,1,0,0,20260523,20261212
26100,1,1,1,1,0,0,0,20260523,20261212
26101,1,1,1,1,1,0,0,20260523,20261212
26102,0,0,0,0,0,0,0,20260523,20261212
26103,0,0,0,0,0,0,0,20260523,20261212
26104,0,0,0,0,0,0,0,20260523,20261212
26105,0,0,0,0,0,0,0,20260523,20261212
26106,0,0,0,0,0,0,0,20260523,20261212
26107,0,0,0,0,0,0,0,20260523,20261212
26108,1,1,1,1,1,0,0,20260523,20261212
26109,1,1,1,1,1,0,0,20260523,20261212
26110,0,0,0,0,1,0,0,20260523,20261212
26111,0,0,0,0,1,0,0,20260523,20261212
26112,0,0,0,0,0,0,0,20260523,20261212
26113,1,1,1,1,1,0,0,20260523,20261212
26114,1,1,1,1,1,0,0,20260523,20261212
26115,0,0,0,0,0,0,0,20260523,20261212
26116,1,0,1,0,0,0,0,20260523,20261212
26117,0,0,1,1,1,0,0,20260523,20261212
26118,0,0,0,0,0,0,0,20260523,20261212
26119,0,0,0,0,0,0,0,20260523,20261212
26120,0,0,0,0,0,0,0,20260523,20261212
26121,1,1,1,1,1,0,0,20260523,20261212
26122,0,0,0,0,0,0,0,20260523,20261212
26123,0,0,0,0,1,1,1,20260523,20261212
26124,0,0,0,0,1,1,0,20260523,20261212
26125,1,1,1,1,1,0,0,20260523,20261212
26126,1,1,1,1,0,1,1,20260523,20261212
26127,0,0,0,0,0,0,0,20260523,20261212
26128,0,0,0,0,1,1,0,20260523,20261212
26129,1,0,0,0,1,1,0,20260523,20261212
26130,0,0,0,0,0,0,0,20260523,20261212
26131,0,0,0,0,0,0,0,20260523,20261212
26132,1,1,1,1,1,1,0,20260523,20261212
26133,0,0,0,0,0,1,0,20260523,20261212
26134,0,0,0,0,0,0,0,20260523,20261212
26135,0,0,0,0,0,0,0,20260523,20261212
26136,0,0,0,0,0,0,0,20260523,20261212
26137,1,1,1,1,1,0,0,20260523,20261212
26138,1,1,1,1,1,0,0,20260523,20261212
26139,0,0,0,0,0,0,0,20260523,20261212
26140,1,1,1,1,0,0,0,20260523,20261212
26141,0,0,0,0,0,1,1,20260523,20261212
26142,0,0,0,0,0,1,1,20260523,20261212
26143,1,1,1,1,1,0,0,20260523,20261212
26144,0,0,0,0,0,0,1,20260523,20261212
26145,1,1,1,1,1,1,0,20260523,20261212
26146,0,0,0,0,0,0,0,20260523,20261212
26147,1,1,1,1,1,1,1,20260523,20261212
26148,0,0,0,0,0,0,0,20260523,20261212
26149,1,1,1,0,0,0,0,20260523,20261212
26150,0,0,0,1,0,0,0,20260523,20261212
26151,0,0,0,0,0,0,0,20260523,20261212
26152,0,0,0,0,0,0,0,20260523,20261212
26153,0,0,0,0,0,0,0,20260523,20261212
26154,0,0,0,0,0,0,0,20260523,20261212
26155,0,0,0,0,0,0,0,20260523,20261212
26156,0,0,0,0,0,0,0,20260523,20261212
26157,1,1,1,1,1,0,0,20260523,20261212
26158,1,1,1,1,1,1,0,20260523,20261212
26159,0,0,0,0,0,0,0,20260523,20261212
26160,0,0,0,0,0,0,0,20260523,20261212
26161,0,0,0,0,0,0,0,20260523,20261212
26162,0,0,0,0,0,0,0,20260523,20261212
26163,0,0,0,0,0,0,0,20260523,20261212
26164,0,0,0,0,0,0,0,20260523,20261212
26165,0,0,0,0,0,0,0,20260523,20261212
26166,0,0,0,0,0,0,0,20260523,20261212
26167,0,0,0,0,0,0,0,20260523,20261212
26168,0,0,0,0,0,0,0,20260523,20261212
26169,0,0,0,0,0,0,0,20260523,20261212
26170,0,0,0,0,0,0,0,20260523,20261212
26171,0,0,0,0,0,0,0,20260523,20261212
26172,0,0,0,0,0,0,0,20260523,20261212
26173,0,0,0,0,0,0,0,20260523,20261212
26174,0,0,0,0,0,0,0,20260523,20261212
26175,0,0,0,0,0,0,0,20260523,20261212
26176,0,0,0,0,0,0,0,20260523,20261212
26177,0,0,0,0,0,0,0,20260523,20261212
26178,0,0,0,0,0,0,0,20260523,20261212
26179,0,0,0,0,0,0,0,20260523,20261212
26180,0,0,0,0,0,0,0,20260523,20261212
26181,0,0,0,0,0,0,0,20260523,20261212
26182,0,0,0,0,0,0,0,20260523,20261212
26183,0,0,0,0,0,0,0,20260523,20261212
26184,0,0,0,0,0,0,0,20260523,20261212
26185,0,0,0,0,0,0,0,20260523,20261212
26186,0,0,0,0,0,0,0,20260523,20261212
26187,0,0,0,0,0,0,0,20260523,20261212
26188,0,0,0,0,0,0,0,20260523,20261212
26189,0,0,0,0,0,0,0,20260523,20261212
26190,0,0,0,0,0,0,0,20260523,20261212
26191,0,0,0,0,0,0,0,20260523,20261212
26192,0,0,0,0,0,0,0,20260523,20261212
26193,0,0,0,0,0,0,0,20260523,20261212
26194,0,0,0,0,0,0,0,20260523,20261212
26195,0,0,0,0,0,0,0,20260523,20261212
26196,0,0,0,0,0,0,0,20260523,20261212
26197,0,0,0,0,0,0,0,20260523,20261212
26198,0,0,0,0,0,0,0,20260523,20261212
26199,0,0,0,0,0,0,0,20260523,20261212
26200,0,0,0,0,0,0,0,20260523,20261212
26201,0,0,0,0,0,0,0,20260523,20261212
26202,0,0,0,0,0,0,0,20260523,20261212
26203,0,0,0,0,0,0,0,20260523,20261212
26204,0,0,0,0,0,0,0,20260523,20261212
26205,0,0,0,0,0,0,0,20260523,20261212
26206,0,0,0,0,0,0,0,20260523,20261212
26207,0,0,0,0,0,0,0,20260523,20261212
26208,0,0,0,0,0,0,0,20260523,20261212
26209,0,0,0,0,0,0,0,20260523,20261212
26210,0,0,0,0,0,0,0,20260523,20261212
26211,0,0,0,0,0,0,0,20260523,20261212
26212,0,0,0,0,0,0,0,20260523,20261212
26213,0,0,0,0,0,0,0,20260523,20261212
26214,0,0,0,0,0,0,0,20260523,20261212
26215,0,0,0,0,0,0,0,20260523,20261212
26216,0,0,0,0,0,0,0,20260523,20261212
26217,1,1,1,1,1,1,0,20260523,20261212
26218,0,0,0,0,0,0,0,20260523,20261212
26219,0,0,0,0,0,0,0,20260523,20261212
26220,0,0,0,0,0,0,0,20260523,20261212
26221,0,0,0,0,0,0,0,20260523,20261212
26222,0,0,0,0,0,0,0,20260523,20261212
26223,0,0,0,0,0,0,0,20260523,20261212
